Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
20120506T224855,FRTB,8226,usp2012ixyo,[],P,BL,,HHZ,-23.3439,-49.564,321.8024789248925,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:43.142982Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:32.142982Z,2012-05-06T22:50:32.142982Z,earthquake,2.318475448,known,20120506T224855/BL_FRTB_20120506T224855.mseed,"[['E', 'N', 'Z']]",2.9936820069229144,[]
20120506T224855,IBTB,8230,usp2012ixyo,[],P,BL,,HHZ,-23.8528,-50.2697,291.895216467741,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:39.125591Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:28.125591Z,2012-05-06T22:50:28.125591Z,earthquake,2.318475448,known,20120506T224855/BL_IBTB_20120506T224855.mseed,"[['E', 'N', 'Z']]",4.391871125516865,[]
20120506T224855,ITAB,8225,usp2012ixyo,[],P,BL,,HHZ,-27.2349,-52.1313,337.9647393600636,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:45.151680Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:34.151680Z,2012-05-06T22:50:34.151680Z,earthquake,2.318475448,known,20120506T224855/BL_ITAB_20120506T224855.mseed,"[['E', 'N', 'Z']]",3.585377951346704,[]
20120506T224855,JAC01,8232,usp2012ixyo,[],P,ON,,HHZ,-24.81142,-48.102354,174.60046478936894,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:24.706029Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:13.706029Z,2012-05-06T22:50:13.706029Z,earthquake,2.318475448,known,20120506T224855/ON_JAC01_20120506T224855.mseed,"[['E', 'N', 'Z']]",8.890751867982601,[]
20120506T224855,MAJ01,8233,usp2012ixyo,[],P,ON,,HHZ,-27.397245,-49.011794,133.6809991352438,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:18.608203Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:07.608203Z,2012-05-06T22:50:07.608203Z,earthquake,2.318475448,known,20120506T224855/ON_MAJ01_20120506T224855.mseed,"[['E', 'N', 'Z']]",8.57762400781931,[]
20120506T224855,MARB,8227,usp2012ixyo,[],P,BL,,HHZ,-24.4521,-51.5036,322.22331256644065,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:43.071245Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:32.071245Z,2012-05-06T22:50:32.071245Z,earthquake,2.318475448,known,20120506T224855/BL_MARB_20120506T224855.mseed,"[['E', 'N', 'Z']]",4.642321422190258,[]
20120506T224855,PET01,8231,usp2012ixyo,[],P,ON,,HHZ,-24.290108,-47.275344,269.2731352118419,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:36.184288Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:25.184288Z,2012-05-06T22:50:25.184288Z,earthquake,2.318475448,known,20120506T224855/ON_PET01_20120506T224855.mseed,"[['E', 'N', 'Z']]",5.984983393578407,[]
20120506T224855,PTGB,8224,usp2012ixyo,[],P,BL,,HHZ,-24.72095,-52.01182,349.3713077881747,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:46.514721Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:35.514721Z,2012-05-06T22:50:35.514721Z,earthquake,2.318475448,known,20120506T224855/BL_PTGB_20120506T224855.mseed,"[['E', 'N', 'Z']]",4.666267653542528,[]
20120506T224855,ROIB,8228,usp2012ixyo,[],P,BL,,HHZ,-24.2955,-51.1353,305.1356225650517,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:40.847330Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:29.847330Z,2012-05-06T22:50:29.847330Z,earthquake,2.318475448,known,20120506T224855/BL_ROIB_20120506T224855.mseed,"[['E', 'N', 'Z']]",3.95957593231259,[]
20120506T224855,SICB,8229,usp2012ixyo,[],P,BL,,HHZ,-23.62495,-49.87701,299.77386302300147,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:40.345156Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:29.345156Z,2012-05-06T22:50:29.345156Z,earthquake,2.318475448,known,20120506T224855/BL_SICB_20120506T224855.mseed,"[['E', 'N', 'Z']]",4.3627941190461454,[]
20120506T224855,TIJ01,8234,usp2012ixyo,[],P,ON,,HHZ,-25.908848,-49.024241,32.55862138745242,-26.19250298,-48.93916702,0.0,2012-05-06T22:49:01.247329Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:48:50.247329Z,2012-05-06T22:49:50.247329Z,earthquake,2.318475448,known,20120506T224855/ON_TIJ01_20120506T224855.mseed,"[['E', 'N', 'Z']]",9.99401600087811,[]
20120517T135031,PEXB,8222,usp2012jrji,[],P,BL,,HHZ,-12.10584,-48.30085,197.4119133625945,-13.778759,-48.93392944,0.0,2012-05-17T13:51:02.873746Z,2012-05-17T13:50:31.275649Z,2012-05-17T13:50:51.873746Z,2012-05-17T13:51:51.873746Z,earthquake,3.585230685,suspected,20120517T135031/BL_PEXB_20120517T135031.mseed,"[['E', 'N', 'Z']]",9.938399264565126,[]
20120520T193210,JAN7,8221,usp2012jxhc,[],P,BR,,HHZ,-15.058097,-44.311197,175.9031558868767,-16.61113548,-43.9609108,0.0,2012-05-20T19:32:39.093200Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:28.093200Z,2012-05-20T19:33:28.093200Z,earthquake,2.602437608,known,20120520T193210/BR_JAN7_20120520T193210.mseed,"[['E', 'N', 'Z']]",9.199671683347507,[]
20120520T193210,PMNB,8220,usp2012jxhc,[],P,BL,,HHZ,-18.54,-46.44,338.8530466738104,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:00.128051Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:49.128051Z,2012-05-20T19:33:49.128051Z,earthquake,2.602437608,known,20120520T193210/BL_PMNB_20120520T193210.mseed,"[['E', 'N', 'Z']]",2.630867868154216,[]
20120520T193210,SJMB,8219,usp2012jxhc,[],P,BL,,HHZ,-18.702916,-41.184694,374.64613570592337,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:04.034835Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:53.034835Z,2012-05-20T19:33:53.034835Z,earthquake,2.602437608,known,20120520T193210/BL_SJMB_20120520T193210.mseed,"[['E', 'N', 'Z']]",2.9085667865276172,[]
20120522T170905,BSFB,8216,bsb20120522170906,[],P,BL,,HHZ,-18.83133,-40.84653,399.08510789100256,-16.69397163,-43.87772369,0.0,2012-05-22T17:10:03.091331Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:52.091331Z,2012-05-22T17:10:52.091331Z,earthquake,2.987440516,known,20120522T170905/BL_BSFB_20120522T170905.mseed,"[['N', 'Z', 'E']]",4.401078794208663,[]
20120522T170905,JAN7,8218,bsb20120522170906,[],P,BR,,HHZ,-15.058097,-44.311197,186.8795969187709,-16.69397163,-43.87772369,0.0,2012-05-22T17:09:36.045679Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:25.045679Z,2012-05-22T17:10:25.045679Z,earthquake,2.987440516,known,20120522T170905/BR_JAN7_20120522T170905.mseed,"[['E', 'N', 'Z']]",9.992309130713101,[]
20120522T170905,SJMB,8217,bsb20120522170906,[],P,BL,,HHZ,-18.702916,-41.184694,361.99608196010286,-16.69397163,-43.87772369,0.0,2012-05-22T17:09:58.356548Z,2012-05-22T17:09:05.949552Z,2012-05-22T17:09:47.356548Z,2012-05-22T17:10:47.356548Z,earthquake,2.987440516,known,20120522T170905/BL_SJMB_20120522T170905.mseed,"[['E', 'N', 'Z']]",4.410502160238531,[]
20120619T143550,ALF01,8210,usp2012lzsk,[],P,ON,,HHZ,-20.616865,-40.725213,258.4226035131492,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:29.767303Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:18.767303Z,2012-06-19T14:37:18.767303Z,earthquake,2.142427942,known,20120619T143550/ON_ALF01_20120619T143550.mseed,"[['E', 'N', 'Z']]",4.775536670573755,[]
20120619T143550,BSCB,8209,usp2012lzsk,[],P,BL,,HHZ,-20.9984,-44.7635,262.4022989752867,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:29.971832Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:18.971832Z,2012-06-19T14:37:18.971832Z,earthquake,2.142427942,known,20120619T143550/BL_BSCB_20120619T143550.mseed,"[['Z', 'N', 'E']]",4.107925668497829,[]
20120619T143550,DUB01,8215,usp2012lzsk,[],P,ON,,HHZ,-22.080966,-42.374182,23.341472606369443,-22.18578339,-42.57048035,0.0,2012-06-19T14:35:55.246490Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:44.246490Z,2012-06-19T14:36:44.246490Z,earthquake,2.142427942,known,20120619T143550/ON_DUB01_20120619T143550.mseed,"[['E', 'N', 'Z']]",9.991121898792976,[]
20120619T143550,ESAR,8211,usp2012lzsk,[],P,BL,,HHZ,-23.0207,-44.4403,213.3275168267925,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:23.929870Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:12.929870Z,2012-06-19T14:37:12.929870Z,earthquake,2.142427942,known,20120619T143550/BL_ESAR_20120619T143550.mseed,"[['E', 'N', 'Z']]",5.1756330204232315,[]
20120619T143550,SLP01,8208,usp2012lzsk,[],P,ON,,HHZ,-23.3243,-45.1559,293.9424414168043,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:33.905426Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:22.905426Z,2012-06-19T14:37:22.905426Z,earthquake,2.142427942,known,20120619T143550/ON_SLP01_20120619T143550.mseed,"[['E', 'N', 'Z']]",5.848748541826696,[]
20120619T143550,VAS01,8214,usp2012lzsk,[],P,ON,,HHZ,-22.280081,-43.442624,90.51577822787404,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:05.741119Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:54.741119Z,2012-06-19T14:36:54.741119Z,earthquake,2.142427942,known,20120619T143550/ON_VAS01_20120619T143550.mseed,"[['E', 'N', 'Z']]",9.715549914040917,[]
20120711T201951,ALF01,8205,usp2012noiv,[],P,ON,,HHZ,-20.616865,-40.725213,150.33622281431846,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:16.026062Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:05.026062Z,2012-07-11T20:21:05.026062Z,earthquake,2.613804246,known,20120711T201951/ON_ALF01_20120711T201951.mseed,"[['E', 'N', 'Z']]",8.310325491398773,[]
20120711T201951,BSCB,8198,usp2012noiv,[],P,BL,,HHZ,-20.9984,-44.7635,359.8691855026316,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:42.720891Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:31.720891Z,2012-07-11T20:21:31.720891Z,earthquake,2.613804246,known,20120711T201951/BL_BSCB_20120711T201951.mseed,"[['Z', 'N', 'E']]",2.52224965642481,[]
20120711T201951,BSFB,8201,usp2012noiv,[],P,BL,,HHZ,-18.83133,-40.84653,335.534887532524,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:39.699925Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:28.699925Z,2012-07-11T20:21:28.699925Z,earthquake,2.613804246,known,20120711T201951/BL_BSFB_20120711T201951.mseed,"[['N', 'Z', 'E']]",4.674060503037793,[]
20120711T201951,DUB01,8206,usp2012noiv,[],P,ON,,HHZ,-22.080966,-42.374182,104.39455722404551,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:08.565185Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:19:57.565185Z,2012-07-11T20:20:57.565185Z,earthquake,2.613804246,known,20120711T201951/ON_DUB01_20120711T201951.mseed,"[['E', 'N', 'Z']]",9.978370215866883,[]
20120711T201951,ESAR,8200,usp2012noiv,[],P,BL,,HHZ,-23.0207,-44.4403,339.83772069817684,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:40.453183Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:29.453183Z,2012-07-11T20:21:29.453183Z,earthquake,2.613804246,known,20120711T201951/BL_ESAR_20120711T201951.mseed,"[['E', 'N', 'Z']]",4.526266744018475,[]
20120711T201951,RIB01,8202,usp2012noiv,[],P,ON,,HHZ,-19.314216,-40.394365,296.3266510515893,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:34.893402Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:23.893402Z,2012-07-11T20:21:23.893402Z,earthquake,2.613804246,known,20120711T201951/ON_RIB01_20120711T201951.mseed,"[['E', 'N', 'Z']]",5.339740220131354,[]
20120711T201951,SJMB,8199,usp2012noiv,[],P,BL,,HHZ,-18.702916,-41.184694,345.41880412716125,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:41.385792Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:30.385792Z,2012-07-11T20:21:30.385792Z,earthquake,2.613804246,known,20120711T201951/BL_SJMB_20120711T201951.mseed,"[['E', 'N', 'Z']]",3.5806623639420248,[]
20120711T201951,VAS01,8204,usp2012noiv,[],P,ON,,HHZ,-22.280081,-43.442624,216.592310738308,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:25.172790Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:14.172790Z,2012-07-11T20:21:14.172790Z,earthquake,2.613804246,known,20120711T201951/ON_VAS01_20120711T201951.mseed,"[['E', 'N', 'Z']]",8.402146036147762,[]
20120714T064016,CNLB,8197,usp2012nsuh,[],P,BL,,HHZ,-29.3148,-50.8533,39.22964290993779,-29.36829758,-51.25260162,0.0,2012-07-14T06:40:22.859558Z,2012-07-14T06:40:16.645323Z,2012-07-14T06:40:11.859558Z,2012-07-14T06:41:11.859558Z,earthquake,2.824844757,known,20120714T064016/BL_CNLB_20120714T064016.mseed,"[['2', '1', 'Z']]",9.262940124852394,[]
20120714T064016,CPSB,8195,usp2012nsuh,[],P,BL,,HHZ,-30.4123,-53.4432,241.1670938736038,-29.36829758,-51.25260162,0.0,2012-07-14T06:40:53.746002Z,2012-07-14T06:40:16.645323Z,2012-07-14T06:40:42.746002Z,2012-07-14T06:41:42.746002Z,earthquake,2.824844757,known,20120714T064016/BL_CPSB_20120714T064016.mseed,"[['E', 'N', 'Z']]",3.6450520427269857,[]
20120714T064016,ITAB,8196,usp2012nsuh,[],P,BL,,HHZ,-27.2349,-52.1313,251.6488962169001,-29.36829758,-51.25260162,0.0,2012-07-14T06:40:54.991607Z,2012-07-14T06:40:16.645323Z,2012-07-14T06:40:43.991607Z,2012-07-14T06:41:43.991607Z,earthquake,2.824844757,known,20120714T064016/BL_ITAB_20120714T064016.mseed,"[['E', 'N', 'Z']]",8.851377436566137,[]
20120714T064016,PLTB,8194,usp2012nsuh,[],P,BL,,HHZ,-31.76367,-53.60445,348.4371524314945,-29.36829758,-51.25260162,0.0,2012-07-14T06:41:07.063568Z,2012-07-14T06:40:16.645323Z,2012-07-14T06:40:56.063568Z,2012-07-14T06:41:56.063568Z,earthquake,2.824844757,known,20120714T064016/BL_PLTB_20120714T064016.mseed,"[['E', 'N', 'Z']]",4.698435039000801,[]
20120721T132735,CNLB,8191,usp2012ogcg,[],P,BL,,HHZ,-29.3148,-50.8533,298.3328882244571,-30.53996277,-53.60447693,0.0,2012-07-21T13:28:19.337712Z,2012-07-21T13:27:35.001284Z,2012-07-21T13:28:08.337712Z,2012-07-21T13:29:08.337712Z,earthquake,2.422635481,suspected,20120721T132735/BL_CNLB_20120721T132735.mseed,"[['2', '1', 'Z']]",2.3089284286784615,[]
20120721T132735,CPSB,8193,usp2012ogcg,[],P,BL,,HHZ,-30.4123,-53.4432,20.979096010322145,-30.53996277,-53.60447693,0.0,2012-07-21T13:27:38.794067Z,2012-07-21T13:27:35.001284Z,2012-07-21T13:27:27.794067Z,2012-07-21T13:28:27.794067Z,earthquake,2.422635481,suspected,20120721T132735/BL_CPSB_20120721T132735.mseed,"[['E', 'N', 'Z']]",9.988943283128165,[]
20120721T132735,PLTB,8192,usp2012ogcg,[],P,BL,,HHZ,-31.76367,-53.60445,135.67498698421133,-30.53996277,-53.60447693,0.0,2012-07-21T13:27:57.804992Z,2012-07-21T13:27:35.001284Z,2012-07-21T13:27:46.804992Z,2012-07-21T13:28:46.804992Z,earthquake,2.422635481,suspected,20120721T132735/BL_PLTB_20120721T132735.mseed,"[['E', 'N', 'Z']]",6.482549274262162,[]
20120914T200946,BSCB,8189,usp2012sdcf,[],P,BL,,HHZ,-20.9984,-44.7635,115.47144528992888,-19.96659279,-44.92525482,0.0,2012-09-14T20:10:06.145694Z,2012-09-14T20:09:46.144641Z,2012-09-14T20:09:55.145694Z,2012-09-14T20:10:55.145694Z,earthquake,3.279941451,known,20120914T200946/BL_BSCB_20120914T200946.mseed,"[['Z', 'N', 'E']]",3.7061174384541893,[]
20120914T200946,DUB01,8187,usp2012sdcf,[],P,ON,,HHZ,-22.080966,-42.374182,353.71845559608937,-19.96659279,-44.92525482,0.0,2012-09-14T20:10:37.244628Z,2012-09-14T20:09:46.144641Z,2012-09-14T20:10:26.244628Z,2012-09-14T20:11:26.244628Z,earthquake,3.279941451,known,20120914T200946/ON_DUB01_20120914T200946.mseed,"[['E', 'N', 'Z']]",4.619022597134616,[]
20120914T200946,VAS01,8188,usp2012sdcf,[],P,ON,,HHZ,-22.280081,-43.442624,298.8799272353272,-19.96659279,-44.92525482,0.0,2012-09-14T20:10:30.537021Z,2012-09-14T20:09:46.144641Z,2012-09-14T20:10:19.537021Z,2012-09-14T20:11:19.537021Z,earthquake,3.279941451,known,20120914T200946/ON_VAS01_20120914T200946.mseed,"[['E', 'N', 'Z']]",6.104343114662074,[]
20121002T153516,ALF01,8181,usp2012tjqf,[],P,ON,,HHZ,-20.616865,-40.725213,336.82700987648224,-20.51291275,-43.95375443,0.0,2012-10-02T15:36:06.302733Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:55.302733Z,2012-10-02T15:36:55.302733Z,earthquake,2.448536079,known,20121002T153516/ON_ALF01_20121002T153516.mseed,"[['E', 'N', 'Z']]",6.64244028899385,[]
20121002T153516,BSCB,8186,usp2012tjqf,[],P,BL,,HHZ,-20.9984,-44.7635,99.9992507649702,-20.51291275,-43.95375443,0.0,2012-10-02T15:35:33.284851Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:22.284851Z,2012-10-02T15:36:22.284851Z,earthquake,2.448536079,known,20121002T153516/BL_BSCB_20121002T153516.mseed,"[['Z', 'N', 'E']]",8.705595704292506,[]
20121002T153516,BSFB,8179,usp2012tjqf,[],P,BL,,HHZ,-18.83133,-40.84653,375.2387638499724,-20.51291275,-43.95375443,0.0,2012-10-02T15:36:10.858170Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:59.858170Z,2012-10-02T15:36:59.858170Z,earthquake,2.448536079,known,20121002T153516/BL_BSFB_20121002T153516.mseed,"[['N', 'Z', 'E']]",2.331251036902304,[]
20121002T153516,DUB01,8184,usp2012tjqf,[],P,ON,,HHZ,-22.080966,-42.374182,238.7546265389672,-20.51291275,-43.95375443,0.0,2012-10-02T15:35:54.376098Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:43.376098Z,2012-10-02T15:36:43.376098Z,earthquake,2.448536079,known,20121002T153516/ON_DUB01_20121002T153516.mseed,"[['E', 'N', 'Z']]",7.782634349221592,[]
20121002T153516,ESAR,8182,usp2012tjqf,[],P,BL,,HHZ,-23.0207,-44.4403,282.2025447614179,-20.51291275,-43.95375443,0.0,2012-10-02T15:35:59.003272Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:48.003272Z,2012-10-02T15:36:48.003272Z,earthquake,2.448536079,known,20121002T153516/BL_ESAR_20121002T153516.mseed,"[['E', 'N', 'Z']]",6.0838152344386645,[]
20121002T153516,RIB01,8178,usp2012tjqf,[],P,ON,,HHZ,-19.314216,-40.394365,395.5872828519748,-20.51291275,-43.95375443,0.0,2012-10-02T15:36:12.436433Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:36:01.436433Z,2012-10-02T15:37:01.436433Z,earthquake,2.448536079,known,20121002T153516/ON_RIB01_20121002T153516.mseed,"[['E', 'N', 'Z']]",5.195113256581365,[]
20121002T153516,SJMB,8180,usp2012tjqf,[],P,BL,,HHZ,-18.702916,-41.184694,352.8687384421211,-20.51291275,-43.95375443,0.0,2012-10-02T15:36:07.271213Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:56.271213Z,2012-10-02T15:36:56.271213Z,earthquake,2.448536079,known,20121002T153516/BL_SJMB_20121002T153516.mseed,"[['E', 'N', 'Z']]",4.451922351480492,[]
20121002T153516,VAS01,8185,usp2012tjqf,[],P,ON,,HHZ,-22.280081,-43.442624,202.71535671548912,-20.51291275,-43.95375443,0.0,2012-10-02T15:35:49.390289Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:38.390289Z,2012-10-02T15:36:38.390289Z,earthquake,2.448536079,known,20121002T153516/ON_VAS01_20121002T153516.mseed,"[['E', 'N', 'Z']]",9.300449017088399,[]
20121003T045247,NBLI,8177,usp2012tkqn,[],P,NB,,HHZ,-7.364556,-36.949743,125.71970872595578,-8.223321915,-36.20291901,0.0,2012-10-03T04:53:08.230648Z,2012-10-03T04:52:47.696524Z,2012-10-03T04:52:57.230648Z,2012-10-03T04:53:57.230648Z,earthquake,1.786019986,known,20121003T045247/NB_NBLI_20121003T045247.mseed,"[['E', 'N', 'Z']]",9.880663346625836,[]
20121105T110128,CNLB,8175,usp2012vtkg,[],P,BL,,HHZ,-29.3148,-50.8533,181.9009346224648,-28.80874825,-49.0763588,0.0,2012-11-05T11:01:59.858596Z,2012-11-05T11:01:28.340560Z,2012-11-05T11:01:48.858596Z,2012-11-05T11:02:48.858596Z,earthquake,3.720452214,known,20121105T110128/BL_CNLB_20121105T110128.mseed,"[['2', '1', 'Z']]",7.364794209014623,[]
20121105T110128,ITAB,8176,usp2012vtkg,[],P,BL,,HHZ,-27.2349,-52.1313,347.36519063321487,-28.80874825,-49.0763588,0.0,2012-11-05T11:02:17.208831Z,2012-11-05T11:01:28.340560Z,2012-11-05T11:02:06.208831Z,2012-11-05T11:03:06.208831Z,earthquake,3.720452214,known,20121105T110128/BL_ITAB_20121105T110128.mseed,"[['E', 'N', 'Z']]",5.402730494391243,[]
20121129T140910,JANB,8173,usp2012xlmn,[],P,BR,,HHZ,-15.058097,-44.311197,193.3349399190199,-16.776022,-43.982372,5000.0,2012-11-29T14:09:42.510257Z,2012-11-29T14:09:10.634068Z,2012-11-29T14:09:31.510257Z,2012-11-29T14:10:31.510257Z,earthquake,2.7983708,,20121129T140910/BR_JANB_20121129T140910.mseed,"[['E', 'N', 'Z']]",4.159446397562042,[]
20121129T140910,MCI7,8174,usp2012xlmn,[],P,BL,,HHZ,-16.7785,-43.8213,17.1742065182609,-16.776022,-43.982372,5000.0,2012-11-29T14:09:14.740030Z,2012-11-29T14:09:10.634068Z,2012-11-29T14:09:03.740030Z,2012-11-29T14:10:03.740030Z,earthquake,2.7983708,,20121129T140910/BL_MCI7_20121129T140910.mseed,"[['N', 'Z', 'E']]",9.94941430063481,[]
20121129T140910,PMNB,8172,usp2012xlmn,[],P,BL,,HHZ,-18.54,-46.44,325.74429082245047,-16.776022,-43.982372,5000.0,2012-11-29T14:09:58.755989Z,2012-11-29T14:09:10.634068Z,2012-11-29T14:09:47.755989Z,2012-11-29T14:10:47.755989Z,earthquake,2.7983708,,20121129T140910/BL_PMNB_20121129T140910.mseed,"[['E', 'N', 'Z']]",1.9780741490652929,[]
20121219T045439,BSFB,8166,usp2012yvih,[],P,BL,,HHZ,-18.83133,-40.84653,388.7963796702807,-16.88484764,-43.900383,0.0,2012-12-19T04:55:35.377685Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:55:24.377685Z,2012-12-19T04:56:24.377685Z,earthquake,3.917557032,known,20121219T045439/BL_BSFB_20121219T045439.mseed,"[['N', 'Z', 'E']]",6.425433590624344,[]
20121219T045439,MCI6,8171,usp2012yvih,[],P,BL,,HHZ,-16.80705,-43.8933,8.642704939143986,-16.88484764,-43.900383,0.0,2012-12-19T04:54:40.790802Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:29.790802Z,2012-12-19T04:55:29.790802Z,earthquake,3.917557032,known,20121219T045439/BL_MCI6_20121219T045439.mseed,"[['N', 'Z', 'E']]",9.999970951216227,[]
20121219T045439,MCI7,8169,usp2012yvih,[],P,BL,,HHZ,-16.7785,-43.8213,14.47610176472178,-16.88484764,-43.900383,0.0,2012-12-19T04:54:40.604522Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:29.604522Z,2012-12-19T04:55:29.604522Z,earthquake,3.917557032,known,20121219T045439/BL_MCI7_20121219T045439.mseed,"[['N', 'Z', 'E']]",9.999919304326358,[]
20121219T045439,MCI8,8168,usp2012yvih,[],P,BL,,HHZ,-16.65967,-43.92041,25.01099293235417,-16.88484764,-43.900383,0.0,2012-12-19T04:54:39.737670Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:28.737670Z,2012-12-19T04:55:28.737670Z,earthquake,3.917557032,known,20121219T045439/BL_MCI8_20121219T045439.mseed,"[['N', 'Z', 'E']]",9.999979345985464,[]
20121219T045439,MCI9,8170,usp2012yvih,[],P,BL,,HHZ,-16.69806,-43.89328,20.6850927354574,-16.88484764,-43.900383,0.0,2012-12-19T04:54:39.060302Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:28.060302Z,2012-12-19T04:55:28.060302Z,earthquake,3.917557032,known,20121219T045439/BL_MCI9_20121219T045439.mseed,"[['N', 'Z', 'E']]",9.999975420932056,[]
20121219T045439,PMNB,8165,usp2012yvih,[],P,BL,,HHZ,-18.54,-46.44,325.76275714956694,-16.88484764,-43.900383,0.0,2012-12-19T04:55:27.534875Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:55:16.534875Z,2012-12-19T04:56:16.534875Z,earthquake,3.917557032,known,20121219T045439/BL_PMNB_20121219T045439.mseed,"[['E', 'N', 'Z']]",9.883475547341083,[]
20121219T045439,SJMB,8167,usp2012yvih,[],P,BL,,HHZ,-18.702916,-41.184694,351.2648555494921,-16.88484764,-43.900383,0.0,2012-12-19T04:55:31.139648Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:55:20.139648Z,2012-12-19T04:56:20.139648Z,earthquake,3.917557032,known,20121219T045439/BL_SJMB_20121219T045439.mseed,"[['E', 'N', 'Z']]",7.644070733562863,[]
20121222T085622,CNLB,8164,usp2012zbcu,[],P,BL,,HHZ,-29.3148,-50.8533,33.4157399000712,-29.32301331,-51.19717407,2000.0,2012-12-22T08:56:26.444824Z,2012-12-22T08:56:22.524912Z,2012-12-22T08:56:15.444824Z,2012-12-22T08:57:15.444824Z,earthquake,3.352902875,known,20121222T085622/BL_CNLB_20121222T085622.mseed,"[['2', '1', 'Z']]",9.403659327906585,[]
20121222T085622,CPSB,8163,usp2012zbcu,[],P,BL,,HHZ,-30.4123,-53.4432,248.3217039270922,-29.32301331,-51.19717407,2000.0,2012-12-22T08:57:01.415832Z,2012-12-22T08:56:22.524912Z,2012-12-22T08:56:50.415832Z,2012-12-22T08:57:50.415832Z,earthquake,3.352902875,known,20121222T085622/BL_CPSB_20121222T085622.mseed,"[['E', 'N', 'Z']]",5.795511537564618,[]
